MMSI,DFSI,record_count,max_gap_hours,impossible_jump_km,draft_change_count,going_dark_events,draft_change_events,teleportation_events
341412000,0.000000,10,0.000,0.000,0,0,0,0
219000762,0.000000,1,0.000,0.000,0,0,0,0
211232340,0.000000,4,0.000,0.000,0,0,0,0
265031100,0.000000,31,0.000,0.000,0,0,0,0
265636750,0.000000,12,0.000,0.000,0,0,0,0
265766740,0.000000,2,0.000,0.000,0,0,0,0
219023274,0.000000,22,0.000,0.000,0,0,0,0
219025637,0.000000,4,0.000,0.000,0,0,0,0
219026467,0.000000,6,0.000,0.000,0,0,0,0
219007414,0.000000,4,0.000,0.000,0,0,0,0
261020790,0.000000,18,0.000,0.000,0,0,0,0
219002066,0.000000,5,0.000,0.000,0,0,0,0
304853000,0.000000,2,0.000,0.000,0,0,0,0
231300000,0.000000,17,0.000,0.000,0,0,0,0
219029247,0.000000,3,0.000,0.000,0,0,0,0
219034623,0.000000,3,0.000,0.000,0,0,0,0
219029906,0.000000,8,0.000,0.000,0,0,0,0
265550930,0.000000,2,0.000,0.000,0,0,0,0
209867000,0.000000,23,0.000,0.000,0,0,0,0
211757540,0.000000,8,0.000,0.000,0,0,0,0
259237000,0.000000,4,0.000,0.000,0,0,0,0
211122690,0.000000,3,0.000,0.000,0,0,0,0
219031860,0.000000,2,0.000,0.000,0,0,0,0
219033483,0.000000,8,0.000,0.000,0,0,0,0
219031052,0.000000,1,0.000,0.000,0,0,0,0
219025783,0.000000,22,0.000,0.000,0,0,0,0
219026004,0.000000,3,0.000,0.000,0,0,0,0
992651066,0.000000,27,0.000,0.000,0,0,0,0
219019152,0.000000,6,0.000,0.000,0,0,0,0
219026182,0.000000,6,0.000,0.000,0,0,0,0
246262000,0.000000,35,0.000,0.000,0,0,0,0
246878000,0.000000,57,0.000,0.000,0,0,0,0
219007678,0.000000,5,0.000,0.000,0,0,0,0
211740090,0.000000,1,0.000,0.000,0,0,0,0
261005465,0.000000,2,0.000,0.000,0,0,0,0
265504690,0.000000,53,0.000,0.000,0,0,0,0
219014851,0.000000,11,0.000,0.000,0,0,0,0
265781890,0.000000,12,0.000,0.000,0,0,0,0
218014240,0.000000,1,0.000,0.000,0,0,0,0
244830182,0.000000,3,0.000,0.000,0,0,0,0
219020450,0.000000,4,0.000,0.000,0,0,0,0
210069000,0.000000,29,0.000,0.000,0,0,0,0
219013667,0.000000,11,0.000,0.000,0,0,0,0
219486363,0.000000,16,0.000,0.000,0,0,0,0
220092000,0.000000,1,0.000,0.000,0,0,0,0
211797460,0.000000,40,0.000,0.000,0,0,0,0
211182640,0.000000,5,0.000,0.000,0,0,0,0
232003472,0.000000,7,0.000,0.000,0,0,0,0
220114000,0.000000,2,0.000,0.000,0,0,0,0
219016194,0.000000,4,0.000,0.000,0,0,0,0
219022124,0.000000,2,0.000,0.000,0,0,0,0
245115000,0.000000,1,0.000,0.000,0,0,0,0
265039090,0.000000,5,0.000,0.000,0,0,0,0
265628870,0.000000,2,0.000,0.000,0,0,0,0
265044960,0.000000,44,0.000,0.000,0,0,0,0
219002339,0.000000,4,0.000,0.000,0,0,0,0
992651019,0.000000,26,0.000,0.000,0,0,0,0
211638130,0.000000,1,0.000,0.000,0,0,0,0
219000128,0.000000,6,0.000,0.000,0,0,0,0
219018728,0.000000,3,0.000,0.000,0,0,0,0
265768650,0.000000,3,0.000,0.000,0,0,0,0
219022326,0.000000,6,0.000,0.000,0,0,0,0
219007103,0.000000,2,0.000,0.000,0,0,0,0
232025009,0.000000,17,0.000,0.000,0,0,0,0
219002695,0.000000,3,0.000,0.000,0,0,0,0
219031567,0.000000,2,0.000,0.000,0,0,0,0
305714000,0.000000,2,0.000,0.000,0,0,0,0
209543000,0.000000,7,0.000,0.000,0,0,0,0
219022282,0.000000,4,0.000,0.000,0,0,0,0
218024690,0.000000,6,0.000,0.000,0,0,0,0
219014692,0.000000,6,0.000,0.000,0,0,0,0
211424030,0.000000,2,0.000,0.000,0,0,0,0
265960000,0.000000,5,0.000,0.000,0,0,0,0
218039730,0.000000,4,0.000,0.000,0,0,0,0
219997000,0.000000,5,0.000,0.000,0,0,0,0
211258290,0.000000,2,0.000,0.000,0,0,0,0
259725000,0.000000,6,0.000,0.000,0,0,0,0
261493000,0.000000,18,0.000,0.000,0,0,0,0
219035052,0.000000,3,0.000,0.000,0,0,0,0
354540000,0.000000,9,0.000,0.000,0,0,0,0
220520000,0.000000,15,0.000,0.000,0,0,0,0
219009253,0.000000,4,0.000,0.000,0,0,0,0
219004355,0.000000,2,0.000,0.000,0,0,0,0
219003378,0.000000,1,0.000,0.000,0,0,0,0
211264670,0.000000,2,0.000,0.000,0,0,0,0
244569000,0.000000,3,0.000,0.000,0,0,0,0
211134130,0.000000,1,0.000,0.000,0,0,0,0
219007884,0.000000,4,0.000,0.000,0,0,0,0
219018998,0.000000,3,0.000,0.000,0,0,0,0
219026024,0.000000,3,0.000,0.000,0,0,0,0
246440000,0.000000,10,0.000,0.000,0,0,0,0
218084000,0.000000,17,0.000,0.000,0,0,0,0
211815800,0.000000,2,0.000,0.000,0,0,0,0
265774410,0.000000,1,0.000,0.000,0,0,0,0
265318000,0.000000,6,0.000,0.000,0,0,0,0
211814470,0.000000,16,0.000,0.000,0,0,0,0
219344000,0.000000,4,0.000,0.000,0,0,0,0
636018682,0.000000,14,0.000,0.000,0,0,0,0
992651027,0.000000,15,0.000,0.000,0,0,0,0
211493380,0.000000,3,0.000,0.000,0,0,0,0
211840480,0.000000,1,0.000,0.000,0,0,0,0
219022407,0.000000,1,0.000,0.000,0,0,0,0
211594530,0.000000,20,0.000,0.000,0,0,0,0
219030199,0.000000,7,0.000,0.000,0,0,0,0
265680370,0.000000,2,0.000,0.000,0,0,0,0
230601000,0.000000,5,0.000,0.000,0,0,0,0
219033884,0.000000,3,0.000,0.000,0,0,0,0
211797280,0.000000,7,0.000,0.000,0,0,0,0
210552000,0.000000,6,0.000,0.000,0,0,0,0
211193450,0.000000,5,0.000,0.000,0,0,0,0
992111840,0.000000,9,0.000,0.000,0,0,0,0
992111923,0.000000,5,0.000,0.000,0,0,0,0
992111924,0.000000,4,0.000,0.000,0,0,0,0
211225390,0.000000,10,0.000,0.000,0,0,0,0
211547760,0.000000,10,0.000,0.000,0,0,0,0
265771450,0.000000,7,0.000,0.000,0,0,0,0
311000391,0.000000,4,0.000,0.000,0,0,0,0
265069300,0.000000,3,0.000,0.000,0,0,0,0
219015164,0.000000,4,0.000,0.000,0,0,0,0
538010499,0.000000,2,0.000,0.000,0,0,0,0
992111841,0.000000,8,0.000,0.000,0,0,0,0
277523000,0.000000,33,0.000,0.000,0,0,0,0
219849000,0.000000,20,0.000,0.000,0,0,0,0
219005662,0.000000,4,0.000,0.000,0,0,0,0
247266600,0.000000,6,0.000,0.000,0,0,0,0
211415840,0.000000,1,0.000,0.000,0,0,0,0
265628170,0.000000,5,0.000,0.000,0,0,0,0
219035065,0.000000,1,0.000,0.000,0,0,0,0
219030885,0.000000,23,0.000,0.000,0,0,0,0
219016773,0.000000,2,0.000,0.000,0,0,0,0
219032650,0.000000,1,0.000,0.000,0,0,0,0
244643000,0.000000,13,0.000,0.000,0,0,0,0
992111925,0.000000,6,0.000,0.000,0,0,0,0
219025537,0.000000,2,0.000,0.000,0,0,0,0
219024678,0.000000,4,0.000,0.000,0,0,0,0
220336000,0.000000,59,0.000,0.000,0,0,0,0
244750462,0.000000,3,0.000,0.000,0,0,0,0
992111762,0.000000,4,0.000,0.000,0,0,0,0
219032609,0.000000,4,0.000,0.000,0,0,0,0
314869000,0.000000,1,0.000,0.000,0,0,0,0
211767710,0.000000,1,0.000,0.000,0,0,0,0
211513530,0.000000,2,0.000,0.000,0,0,0,0
265586090,0.000000,1,0.000,0.000,0,0,0,0
211682970,0.000000,7,0.000,0.000,0,0,0,0
538008494,0.000000,1,0.000,0.000,0,0,0,0
219003461,0.000000,4,0.000,0.000,0,0,0,0
219007693,0.000000,3,0.000,0.000,0,0,0,0
219000417,0.000000,8,0.000,0.000,0,0,0,0
219030008,0.000000,3,0.000,0.000,0,0,0,0
992111926,0.000000,8,0.000,0.000,0,0,0,0
219005453,0.000000,36,0.000,0.000,0,0,0,0
992111933,0.000000,2,0.000,0.000,0,0,0,0
992111842,0.000000,13,0.000,0.000,0,0,0,0
992111974,0.000000,1,0.000,0.000,0,0,0,0
992111927,0.000000,5,0.000,0.000,0,0,0,0
266076000,0.000000,29,0.000,0.000,0,0,0,0
211332100,0.000000,3,0.000,0.000,0,0,0,0
219027992,0.000000,2,0.000,0.000,0,0,0,0
371861000,0.000000,33,0.000,0.000,0,0,0,0
265780480,0.000000,4,0.000,0.000,0,0,0,0
265699620,0.000000,5,0.000,0.000,0,0,0,0
992111936,0.000000,2,0.000,0.000,0,0,0,0
219006514,0.000000,7,0.000,0.000,0,0,0,0
992111701,0.000000,3,0.000,0.000,0,0,0,0
261009052,0.000000,3,0.000,0.000,0,0,0,0
265586780,0.000000,30,0.000,0.000,0,0,0,0
992111929,0.000000,3,0.000,0.000,0,0,0,0
219034109,0.000000,4,0.000,0.000,0,0,0,0
219010244,0.000000,7,0.000,0.000,0,0,0,0
992111797,0.000000,3,0.000,0.000,0,0,0,0
992111011,0.000000,4,0.000,0.000,0,0,0,0
992610802,0.000000,6,0.000,0.000,0,0,0,0
265828130,0.000000,12,0.000,0.000,0,0,0,0
211590700,0.000000,2,0.000,0.000,0,0,0,0
244110938,0.000000,23,0.000,0.000,0,0,0,0
265568080,0.000000,13,0.000,0.000,0,0,0,0
265509950,0.000000,4,0.000,0.000,0,0,0,0
211431260,0.000000,5,0.000,0.000,0,0,0,0
219026177,0.000000,6,0.000,0.000,0,0,0,0
246483000,0.000000,5,0.000,0.000,0,0,0,0
211718360,0.000000,10,0.000,0.000,0,0,0,0
992111705,0.000000,2,0.000,0.000,0,0,0,0
219029753,0.000000,3,0.000,0.000,0,0,0,0
992111706,0.000000,1,0.000,0.000,0,0,0,0
265695210,0.000000,2,0.000,0.000,0,0,0,0
219019184,0.000000,1,0.000,0.000,0,0,0,0
265714620,0.000000,2,0.000,0.000,0,0,0,0
224030330,0.000000,3,0.000,0.000,0,0,0,0
218028480,0.000000,10,0.000,0.000,0,0,0,0
992111708,0.000000,2,0.000,0.000,0,0,0,0
219023434,0.000000,2,0.000,0.000,0,0,0,0
992111763,0.000000,5,0.000,0.000,0,0,0,0
246085000,0.000000,2,0.000,0.000,0,0,0,0
218030270,0.000000,5,0.000,0.000,0,0,0,0
219033983,0.000000,4,0.000,0.000,0,0,0,0
219030348,0.000000,4,0.000,0.000,0,0,0,0
211795940,0.000000,10,0.000,0.000,0,0,0,0
249637000,0.000000,5,0.000,0.000,0,0,0,0
992111801,0.000000,3,0.000,0.000,0,0,0,0
219009417,0.000000,4,0.000,0.000,0,0,0,0
235095776,0.000000,1,0.000,0.000,0,0,0,0
211127620,0.000000,3,0.000,0.000,0,0,0,0
219032816,0.000000,2,0.000,0.000,0,0,0,0
209702000,0.000000,5,0.000,0.000,0,0,0,0
265786010,0.000000,4,0.000,0.000,0,0,0,0
231809000,0.000000,22,0.000,0.000,0,0,0,0
244790314,0.000000,12,0.000,0.000,0,0,0,0
259044100,0.000000,12,0.000,0.000,0,0,0,0
261028280,0.000000,13,0.000,0.000,0,0,0,0
311001635,0.000000,5,0.000,0.000,0,0,0,0
211212690,0.000000,2,0.000,0.000,0,0,0,0
211234500,0.000000,3,0.000,0.000,0,0,0,0
265073160,0.000000,2,0.000,0.000,0,0,0,0
244834000,0.000000,2,0.000,0.000,0,0,0,0
219006115,0.000000,7,0.000,0.000,0,0,0,0
218043440,0.000000,6,0.000,0.000,0,0,0,0
211246320,0.000000,3,0.000,0.000,0,0,0,0
211164520,0.000000,6,0.000,0.000,0,0,0,0
219009958,0.000000,3,0.000,0.000,0,0,0,0
219001266,0.000000,2,0.000,0.000,0,0,0,0
211212440,0.000000,1,0.000,0.000,0,0,0,0
219031558,0.000000,3,0.000,0.000,0,0,0,0
219000751,0.000000,1,0.000,0.000,0,0,0,0
992576508,0.000000,11,0.000,0.000,0,0,0,0
219006164,0.000000,2,0.000,0.000,0,0,0,0
992610800,0.000000,5,0.000,0.000,0,0,0,0
245223000,0.000000,3,0.000,0.000,0,0,0,0
992111764,0.000000,2,0.000,0.000,0,0,0,0
211295840,0.000000,5,0.000,0.000,0,0,0,0
219019249,0.000000,4,0.000,0.000,0,0,0,0
311000335,0.000000,6,0.000,0.000,0,0,0,0
245809000,0.000000,12,0.000,0.000,0,0,0,0
245404000,0.000000,4,0.000,0.000,0,0,0,0
209264000,0.000000,5,0.000,0.000,0,0,0,0
636021129,0.000000,5,0.000,0.000,0,0,0,0
992111896,0.000000,1,0.000,0.000,0,0,0,0
244116000,0.000000,6,0.000,0.000,0,0,0,0
992111799,0.000000,4,0.000,0.000,0,0,0,0
265624900,0.000000,1,0.000,0.000,0,0,0,0
992111794,0.000000,2,0.000,0.000,0,0,0,0
219032621,0.000000,3,0.000,0.000,0,0,0,0
219000155,0.000000,7,0.000,0.000,0,0,0,0
219012386,0.000000,4,0.000,0.000,0,0,0,0
219031164,0.000000,3,0.000,0.000,0,0,0,0
992111876,0.000000,1,0.000,0.000,0,0,0,0
258117180,0.000000,8,0.000,0.000,0,0,0,0
304108000,0.000000,3,0.000,0.000,0,0,0,0
219007035,0.000000,4,0.000,0.000,0,0,0,0
219032749,0.000000,5,0.000,0.000,0,0,0,0
256398000,0.000000,4,0.000,0.000,0,0,0,0
246403000,0.000000,7,0.000,0.000,0,0,0,0
219020924,0.000000,3,0.000,0.000,0,0,0,0
219025371,0.000000,4,0.000,0.000,0,0,0,0
219033221,0.000000,14,0.000,0.000,0,0,0,0
413065000,0.000000,1,0.000,0.000,0,0,0,0
211337780,0.000000,2,0.000,0.000,0,0,0,0
219298000,0.000000,17,0.000,0.000,0,0,0,0
992576441,0.000000,13,0.000,0.000,0,0,0,0
219007223,0.000000,4,0.000,0.000,0,0,0,0
219027132,0.000000,5,0.000,0.000,0,0,0,0
219001253,0.000000,6,0.000,0.000,0,0,0,0
219014266,0.000000,4,0.000,0.000,0,0,0,0
241806000,0.000000,1,0.000,0.000,0,0,0,0
211350730,0.000000,7,0.000,0.000,0,0,0,0
219021795,0.000000,4,0.000,0.000,0,0,0,0
266476000,0.000000,17,0.000,0.000,0,0,0,0
220436000,0.000000,6,0.000,0.000,0,0,0,0
992111877,0.000000,2,0.000,0.000,0,0,0,0
219006006,0.000000,4,0.000,0.000,0,0,0,0
248941000,0.000000,11,0.000,0.000,0,0,0,0
304944000,0.000000,11,0.000,0.000,0,0,0,0
992111963,0.000000,1,0.000,0.000,0,0,0,0
211599060,0.000000,4,0.000,0.000,0,0,0,0
211253480,0.000000,2,0.000,0.000,0,0,0,0
219025072,0.000000,6,0.000,0.000,0,0,0,0
992111878,0.000000,4,0.000,0.000,0,0,0,0
265072400,0.000000,2,0.000,0.000,0,0,0,0
265696710,0.000000,2,0.000,0.000,0,0,0,0
218045990,0.000000,1,0.000,0.000,0,0,0,0
219033187,0.000000,3,0.000,0.000,0,0,0,0
218334000,0.000000,9,0.000,0.000,0,0,0,0
219026381,0.000000,8,0.000,0.000,0,0,0,0
219028549,0.000000,9,0.000,0.000,0,0,0,0
261039360,0.000000,3,0.000,0.000,0,0,0,0
219029708,0.000000,2,0.000,0.000,0,0,0,0
219032995,0.000000,8,0.000,0.000,0,0,0,0
219001423,0.000000,4,0.000,0.000,0,0,0,0
219017552,0.000000,2,0.000,0.000,0,0,0,0
209151000,0.000000,5,0.000,0.000,0,0,0,0
277354000,0.000000,6,0.000,0.000,0,0,0,0
219023635,0.000000,2,0.000,0.000,0,0,0,0
230698000,0.000000,5,0.000,0.000,0,0,0,0
219006889,0.000000,11,0.000,0.000,0,0,0,0
211793650,0.000000,23,0.000,0.000,0,0,0,0
246507000,0.000000,7,0.000,0.000,0,0,0,0
219016668,0.000000,1,0.000,0.000,0,0,0,0
219000675,0.000000,7,0.000,0.000,0,0,0,0
219027868,0.000000,3,0.000,0.000,0,0,0,0
219028070,0.000000,6,0.000,0.000,0,0,0,0
219003718,0.000000,2,0.000,0.000,0,0,0,0
211223950,0.000000,1,0.000,0.000,0,0,0,0
219034673,0.000000,4,0.000,0.000,0,0,0,0
992576507,0.000000,12,0.000,0.000,0,0,0,0
219030042,0.000000,5,0.000,0.000,0,0,0,0
211291160,0.000000,1,0.000,0.000,0,0,0,0
219014579,0.000000,7,0.000,0.000,0,0,0,0
211756210,0.000000,3,0.000,0.000,0,0,0,0
211245680,0.000000,5,0.000,0.000,0,0,0,0
211212700,0.000000,1,0.000,0.000,0,0,0,0
265647200,0.000000,19,0.000,0.000,0,0,0,0
219002349,0.000000,14,0.000,0.000,0,0,0,0
992111805,0.000000,12,0.000,0.000,0,0,0,0
563674000,0.000000,18,0.000,0.000,0,0,0,0
219026686,0.000000,5,0.000,0.000,0,0,0,0
211529680,0.000000,2,0.000,0.000,0,0,0,0
219024705,0.000000,1,0.000,0.000,0,0,0,0
992111803,0.000000,6,0.000,0.000,0,0,0,0
219028666,0.000000,8,0.000,0.000,0,0,0,0
992576505,0.000000,10,0.000,0.000,0,0,0,0
992111009,0.000000,1,0.000,0.000,0,0,0,0
219000824,0.000000,2,0.000,0.000,0,0,0,0
211760610,0.000000,3,0.000,0.000,0,0,0,0
230709000,0.000000,2,0.000,0.000,0,0,0,0
219014299,0.000000,1,0.000,0.000,0,0,0,0
211758460,0.000000,1,0.000,0.000,0,0,0,0
219034389,0.000000,3,0.000,0.000,0,0,0,0
253082000,0.000000,3,0.000,0.000,0,0,0,0
230008510,0.000000,6,0.000,0.000,0,0,0,0
219014593,0.000000,4,0.000,0.000,0,0,0,0
255915969,0.000000,15,0.000,0.000,0,0,0,0
265785010,0.000000,9,0.000,0.000,0,0,0,0
255806320,0.000000,8,0.000,0.000,0,0,0,0
211810060,0.000000,1,0.000,0.000,0,0,0,0
211341930,0.000000,1,0.000,0.000,0,0,0,0
219004365,0.000000,2,0.000,0.000,0,0,0,0
265581970,0.000000,35,0.000,0.000,0,0,0,0
219000805,0.000000,7,0.000,0.000,0,0,0,0
219019418,0.000000,7,0.000,0.000,0,0,0,0
219032031,0.000000,4,0.000,0.000,0,0,0,0
219010487,0.000000,1,0.000,0.000,0,0,0,0
265757900,0.000000,7,0.000,0.000,0,0,0,0
211750540,0.000000,3,0.000,0.000,0,0,0,0
211820390,0.000000,3,0.000,0.000,0,0,0,0
992576506,0.000000,9,0.000,0.000,0,0,0,0
210545000,0.000000,3,0.000,0.000,0,0,0,0
211798910,0.000000,4,0.000,0.000,0,0,0,0
265872000,0.000000,1,0.000,0.000,0,0,0,0
219018789,0.000000,5,0.000,0.000,0,0,0,0
265797710,0.000000,2,0.000,0.000,0,0,0,0
244170504,0.000000,2,0.000,0.000,0,0,0,0
211678060,0.000000,2,0.000,0.000,0,0,0,0
265594590,0.000000,4,0.000,0.000,0,0,0,0
219000851,0.000000,11,0.000,0.000,0,0,0,0
246702000,0.000000,2,0.000,0.000,0,0,0,0
219023020,0.000000,7,0.000,0.000,0,0,0,0
219005763,0.000000,4,0.000,0.000,0,0,0,0
219000125,0.000000,10,0.000,0.000,0,0,0,0
211399000,0.000000,4,0.000,0.000,0,0,0,0
210189000,0.000000,9,0.000,0.000,0,0,0,0
219014267,0.000000,3,0.000,0.000,0,0,0,0
211308130,0.000000,1,0.000,0.000,0,0,0,0
219013005,0.000000,2,0.000,0.000,0,0,0,0
219019145,0.000000,2,0.000,0.000,0,0,0,0
235078256,0.000000,5,0.000,0.000,0,0,0,0
219007967,0.000000,4,0.000,0.000,0,0,0,0
220100000,0.000000,4,0.000,0.000,0,0,0,0
211766650,0.000000,5,0.000,0.000,0,0,0,0
211130410,0.000000,13,0.000,0.000,0,0,0,0
253570000,0.000000,3,0.000,0.000,0,0,0,0
992191529,0.000000,3,0.000,0.000,0,0,0,0
219013391,0.000000,3,0.000,0.000,0,0,0,0
218061300,0.000000,4,0.000,0.000,0,0,0,0
992191525,0.000000,3,0.000,0.000,0,0,0,0
992576503,0.000000,9,0.000,0.000,0,0,0,0
992111765,0.000000,4,0.000,0.000,0,0,0,0
219679000,0.000000,9,0.000,0.000,0,0,0,0
219015583,0.000000,1,0.000,0.000,0,0,0,0
246133000,0.000000,6,0.000,0.000,0,0,0,0
219033280,0.000000,2,0.000,0.000,0,0,0,0
219024831,0.000000,7,0.000,0.000,0,0,0,0
211570830,0.000000,3,0.000,0.000,0,0,0,0
244468000,0.000000,6,0.000,0.000,0,0,0,0
261501000,0.000000,2,0.000,0.000,0,0,0,0
269057816,0.000000,13,0.000,0.000,0,0,0,0
219024597,0.000000,11,0.000,0.000,0,0,0,0
256717000,0.000000,1,0.000,0.000,0,0,0,0
219022352,0.000000,6,0.000,0.000,0,0,0,0
211525210,0.000000,11,0.000,0.000,0,0,0,0
265576280,0.000000,2,0.000,0.000,0,0,0,0
219017151,0.000000,4,0.000,0.000,0,0,0,0
992191521,0.000000,3,0.000,0.000,0,0,0,0
992191516,0.000000,2,0.000,0.000,0,0,0,0
219033269,0.000000,8,0.000,0.000,0,0,0,0
211833930,0.000000,9,0.000,0.000,0,0,0,0
265066780,0.000000,6,0.000,0.000,0,0,0,0
275514000,0.000000,11,0.000,0.000,0,0,0,0
210548000,0.000000,8,0.000,0.000,0,0,0,0
219000176,0.000000,5,0.000,0.000,0,0,0,0
311000886,0.000000,7,0.000,0.000,0,0,0,0
269108190,0.000000,4,0.000,0.000,0,0,0,0
992191512,0.000000,3,0.000,0.000,0,0,0,0
244700336,0.000000,17,0.000,0.000,0,0,0,0
636021785,0.000000,18,0.000,0.000,0,0,0,0
219025446,0.000000,9,0.000,0.000,0,0,0,0
219018851,0.000000,8,0.000,0.000,0,0,0,0
219034655,0.000000,8,0.000,0.000,0,0,0,0
211787790,0.000000,3,0.000,0.000,0,0,0,0
219032869,0.000000,6,0.000,0.000,0,0,0,0
219491000,0.000000,4,0.000,0.000,0,0,0,0
219031879,0.000000,1,0.000,0.000,0,0,0,0
211338680,0.000000,7,0.000,0.000,0,0,0,0
992111855,0.000000,2,0.000,0.000,0,0,0,0
219024732,0.000000,2,0.000,0.000,0,0,0,0
992576502,0.000000,8,0.000,0.000,0,0,0,0
219006744,0.000000,6,0.000,0.000,0,0,0,0
219022505,0.000000,2,0.000,0.000,0,0,0,0
992191505,0.000000,2,0.000,0.000,0,0,0,0
992111807,0.000000,6,0.000,0.000,0,0,0,0
219002269,0.000000,1,0.000,0.000,0,0,0,0
257356000,0.000000,1,0.000,0.000,0,0,0,0
211450490,0.000000,6,0.000,0.000,0,0,0,0
231523000,0.000000,2,0.000,0.000,0,0,0,0
219031859,0.000000,3,0.000,0.000,0,0,0,0
211825680,0.000000,2,0.000,0.000,0,0,0,0
219018769,0.000000,2,0.000,0.000,0,0,0,0
992111854,0.000000,1,0.000,0.000,0,0,0,0
992111879,0.000000,3,0.000,0.000,0,0,0,0
255805894,0.000000,12,0.000,0.000,0,0,0,0
992111853,0.000000,1,0.000,0.000,0,0,0,0
219002023,0.000000,5,0.000,0.000,0,0,0,0
211231860,0.000000,6,0.000,0.000,0,0,0,0
211144130,0.000000,1,0.000,0.000,0,0,0,0
219006123,0.000000,2,0.000,0.000,0,0,0,0
219032670,0.000000,5,0.000,0.000,0,0,0,0
219027893,0.000000,5,0.000,0.000,0,0,0,0
236111817,0.000000,5,0.000,0.000,0,0,0,0
992191520,0.000000,2,0.000,0.000,0,0,0,0
219023936,0.000000,4,0.000,0.000,0,0,0,0
219330000,0.000000,4,0.000,0.000,0,0,0,0
266142000,0.000000,8,0.000,0.000,0,0,0,0
211760340,0.000000,4,0.000,0.000,0,0,0,0
244150525,0.000000,4,0.000,0.000,0,0,0,0
219026457,0.000000,3,0.000,0.000,0,0,0,0
211251720,0.000000,4,0.000,0.000,0,0,0,0
246824000,0.000000,7,0.000,0.000,0,0,0,0
219002409,0.000000,4,0.000,0.000,0,0,0,0
219029058,0.000000,7,0.000,0.000,0,0,0,0
219023945,0.000000,7,0.000,0.000,0,0,0,0
992111766,0.000000,3,0.000,0.000,0,0,0,0
211351250,0.000000,1,0.000,0.000,0,0,0,0
538005799,0.000000,9,0.000,0.000,0,0,0,0
219003656,0.000000,4,0.000,0.000,0,0,0,0
992191502,0.000000,2,0.000,0.000,0,0,0,0
211251690,0.000000,1,0.000,0.000,0,0,0,0
211848540,0.000000,1,0.000,0.000,0,0,0,0
219168000,0.000000,1,0.000,0.000,0,0,0,0
440072000,0.000000,5,0.000,0.000,0,0,0,0
211267710,0.000000,6,0.000,0.000,0,0,0,0
255806390,0.000000,9,0.000,0.000,0,0,0,0
992111798,0.000000,1,0.000,0.000,0,0,0,0
219003383,0.000000,4,0.000,0.000,0,0,0,0
265799920,0.000000,3,0.000,0.000,0,0,0,0
265547220,0.000000,4,0.000,0.000,0,0,0,0
219032027,0.000000,3,0.000,0.000,0,0,0,0
219032700,0.000000,4,0.000,0.000,0,0,0,0
211233660,0.000000,8,0.000,0.000,0,0,0,0
219029878,0.000000,2,0.000,0.000,0,0,0,0
992191522,0.000000,2,0.000,0.000,0,0,0,0
219208000,0.000000,8,0.000,0.000,0,0,0,0
219000177,0.000000,5,0.000,0.000,0,0,0,0
219014374,0.000000,4,0.000,0.000,0,0,0,0
244710347,0.000000,4,0.000,0.000,0,0,0,0
219014096,0.000000,4,0.000,0.000,0,0,0,0
211102510,0.000000,3,0.000,0.000,0,0,0,0
265057700,0.000000,4,0.000,0.000,0,0,0,0
219007727,0.000000,7,0.000,0.000,0,0,0,0
211274960,0.000000,6,0.000,0.000,0,0,0,0
219028353,0.000000,2,0.000,0.000,0,0,0,0
992111010,0.000000,4,0.000,0.000,0,0,0,0
219001771,0.000000,8,0.000,0.000,0,0,0,0
671546100,0.000000,5,0.000,0.000,0,0,0,0
377603000,0.000000,3,0.000,0.000,0,0,0,0
219016227,0.000000,13,0.000,0.000,0,0,0,0
265674430,0.000000,5,0.000,0.000,0,0,0,0
219000121,0.000000,3,0.000,0.000,0,0,0,0
211822990,0.000000,4,0.000,0.000,0,0,0,0
265807560,0.000000,3,0.000,0.000,0,0,0,0
304964000,0.000000,2,0.000,0.000,0,0,0,0
211249810,0.000000,3,0.000,0.000,0,0,0,0
992191526,0.000000,3,0.000,0.000,0,0,0,0
219013524,0.000000,1,0.000,0.000,0,0,0,0
992570000,0.000000,1,0.000,0.000,0,0,0,0
211606770,0.000000,5,0.000,0.000,0,0,0,0
219029348,0.000000,4,0.000,0.000,0,0,0,0
244723000,0.000000,3,0.000,0.000,0,0,0,0
218037720,0.000000,1,0.000,0.000,0,0,0,0
219019173,0.000000,2,0.000,0.000,0,0,0,0
219023956,0.000000,4,0.000,0.000,0,0,0,0
219009415,0.000000,2,0.000,0.000,0,0,0,0
992191503,0.000000,2,0.000,0.000,0,0,0,0
993380065,0.000000,7,0.000,0.000,0,0,0,0
220192000,0.000000,3,0.000,0.000,0,0,0,0
246253000,0.000000,3,0.000,0.000,0,0,0,0
219011283,0.000000,8,0.000,0.000,0,0,0,0
219002846,0.000000,4,0.000,0.000,0,0,0,0
219000657,0.000000,4,0.000,0.000,0,0,0,0
305966000,0.000000,2,0.000,0.000,0,0,0,0
219020477,0.000000,9,0.000,0.000,0,0,0,0
219023567,0.000000,2,0.000,0.000,0,0,0,0
992191514,0.000000,2,0.000,0.000,0,0,0,0
261009085,0.000000,3,0.000,0.000,0,0,0,0
219024727,0.000000,3,0.000,0.000,0,0,0,0
219022526,0.000000,4,0.000,0.000,0,0,0,0
265069450,0.000000,2,0.000,0.000,0,0,0,0
211597600,0.000000,6,0.000,0.000,0,0,0,0
211473470,0.000000,4,0.000,0.000,0,0,0,0
